  0.000000  1.000000  1.000000
  0.001000  0.998000  0.998002
  0.002000  0.996005  0.996010
  0.003000  0.994015  0.994022
  0.004000  0.992030  0.992040
  0.005000  0.990050  0.990062
  0.006000  0.988075  0.988089
  0.007000  0.986105  0.986122
  0.008000  0.984139  0.984159
  0.009000  0.982179  0.982201
  0.010000  0.980223  0.980248
  0.011000  0.978273  0.978299
  0.012000  0.976327  0.976356
  0.013000  0.974386  0.974417
  0.014000  0.972450  0.972484
  0.015000  0.970519  0.970555
  0.016000  0.968592  0.968631
  0.017000  0.966671  0.966711
  0.018000  0.964754  0.964797
  0.019000  0.962842  0.962887
  0.020000  0.960934  0.960982
  0.021000  0.959032  0.959081
  0.022000  0.957134  0.957186
  0.023000  0.955241  0.955295
  0.024000  0.953352  0.953408
  0.025000  0.951468  0.951527
  0.026000  0.949589  0.949650
  0.027000  0.947715  0.947777
  0.028000  0.945845  0.945910
  0.029000  0.943980  0.944047
  0.030000  0.942119  0.942188
  0.031000  0.940264  0.940335
  0.032000  0.938412  0.938485
  0.033000  0.936566  0.936641
  0.034000  0.934723  0.934801
  0.035000  0.932886  0.932965
  0.036000  0.931053  0.931134
  0.037000  0.929224  0.929307
  0.038000  0.927400  0.927485
  0.039000  0.925581  0.925668
  0.040000  0.923766  0.923855
  0.041000  0.921955  0.922046
  0.042000  0.920149  0.920242
  0.043000  0.918348  0.918443
  0.044000  0.916550  0.916647
  0.045000  0.914758  0.914857
  0.046000  0.912969  0.913070
  0.047000  0.911186  0.911288
  0.048000  0.909406  0.909511
  0.049000  0.907631  0.907738
  0.050000  0.905860  0.905969
  0.051000  0.904094  0.904204
  0.052000  0.902332  0.902444
  0.053000  0.900574  0.900688
  0.054000  0.898821  0.898937
  0.055000  0.897072  0.897189
  0.056000  0.895327  0.895446
  0.057000  0.893587  0.893708
  0.058000  0.891851  0.891973
  0.059000  0.890119  0.890243
  0.060000  0.888391  0.888517
  0.061000  0.886668  0.886796
  0.062000  0.884948  0.885078
  0.063000  0.883234  0.883365
  0.064000  0.881523  0.881656
  0.065000  0.879816  0.879951
  0.066000  0.878114  0.878250
  0.067000  0.876416  0.876554
  0.068000  0.874722  0.874861
  0.069000  0.873032  0.873173
  0.070000  0.871346  0.871489
