       0.000000       0.000000
       1.000000       7.727078
       2.000000      14.874278
       3.000000      20.853992
       4.000000      25.086138
       5.000000      27.050632
       6.000000      26.375436
       7.000000      22.940151
       8.000000      16.960466
       9.000000       9.016432
      10.000000       0.000000
